KCXY,2015-05-22T13:56:00Z,17.8,5.0,300,13,17,10.0,30.041338,,,,CLR,,,,,,,,METAR, AO2 SLP173 T01780050
KBJI,2015-05-22T14:13:00Z,14.2,3.1,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T01420031
KN60,2015-05-22T13:52:00Z,13.3,5.6,0,3,,,30.15059,,,,,,,,,,,,METAR, AO1 SLP209 T01330056
KHBV,2015-05-22T13:55:00Z,24.0,22.5,120,9,,10.0,30.041338,,,,,,,,,,,,SPECI, AO2 T02400225
KIML,2015-05-22T13:53:00Z,8.3,7.8,130,9,,5.0,30.129921,,,RA BR,OVC,600,,,,,,,METAR, AO2 CIG 003V010 SLP203 P0013 T00830078
KY70,2015-05-22T14:14:00Z,13.6,-2.9,20,5,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 T01361029
KAMG,2015-05-22T13:53:00Z,20.0,11.1,310,4,,10.0,30.138779,,,,CLR,,,,,,,,METAR, AO2 SLP202 T02000111
KHEZ,2015-05-22T13:55:00Z,16.0,11.0,60,7,,10.0,30.221457,,,,SCT,1500,BKN,10000,,,,,METAR, AO1
KNRB,2015-05-22T13:52:00Z,25.0,17.2,40,10,,10.0,30.109253,,TRUE,,SCT,25000,,,,,,,METAR, AO2 SLP195 T02500172 $
KBIL,2015-05-22T13:53:00Z,8.9,6.1,0,0,,10.0,29.970472,,,,FEW,8000,BKN,20000,,,,,METAR, AO2 SLP138 T00890061
KCKM,2015-05-22T13:35:00Z,14.0,11.0,0,0,,,30.31004,,,,CLR,,,,,,,,METAR, AO1
KHJO,2015-05-22T13:53:00Z,15.0,8.9,330,5,,10.0,29.97933,,,,OVC,4800,,,,,,,METAR, AO2 SLP154 T01500089
KHWD,2015-05-22T13:54:00Z,13.3,10.0,280,8,,10.0,30.0,,,,OVC,1500,,,,,,,METAR, AO2 SLP168 T01330100
KUCY,2015-05-22T14:15:00Z,14.0,0.0,40,4,,10.0,30.301182,,,,CLR,,,,,,,,METAR,
KUUU,2015-05-22T13:53:00Z,16.1,8.9,360,5,,10.0,29.828741,,,,CLR,,,,,,,,METAR, AO2 SLP101 T01610089
KWRB,2015-05-22T13:58:00Z,18.4,10.5,330,7,,10.0,30.180119,,,,CLR,,,,,,,,SPECI, AO2 SLP221 T01840105
KACP,2015-05-22T13:55:00Z,16.1,14.0,30,5,,10.0,30.200787,,,,OVC,800,,,,,,,METAR, AO2 T01610140
KSTC,2015-05-22T13:53:00Z,15.0,3.3,160,4,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 SLP237 T01500033
KVUO,2015-05-22T13:53:00Z,13.3,8.9,340,3,,10.0,29.991142,,,,OVC,2800,,,,,,,METAR, AO2 SLP155 T01330089
K1P1,2015-05-22T14:15:00Z,18.0,6.1,320,5,,10.0,29.778543,,,,SCT,8500,,,,,,,SPECI, AO2 T01800061
KLZZ,2015-05-22T13:55:00Z,16.9,16.5,100,4,,1.25,30.121063,,,-DZ,OVC,100,,,,,,,METAR, AO2 P0001 T01690165
KVQT,2015-05-22T13:55:00Z,26.0,24.0,70,11,,10.0,30.109253,,,,CLR,,,,,,,,METAR, A01
KNUI,2015-05-22T13:53:00Z,16.7,7.8,300,9,,10.0,30.100393,,,,CLR,,,,,,,,METAR, AO2 SLP190 T01670078
KCDD,2015-05-22T13:45:00Z,12.0,-1.0,210,3,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KBRD,2015-05-22T13:53:00Z,14.4,3.9,0,3,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 SLP237 T01440039
KRUQ,2015-05-22T13:55:00Z,15.7,5.5,360,9,,10.0,30.221457,,,,CLR,,,,,,,,SPECI, AO2 T01570055
KAXS,2015-05-22T13:55:00Z,13.7,12.6,100,7,,10.0,30.171259,,,VCTS -DZ,BKN,500,OVC,1700,,,,,METAR, AO2 LTG DSNT SE AND W P0003 T01370126
KTEX,2015-05-22T14:15:00Z,5.0,-0.4,0,0,,10.0,30.159449,,,,SCT,7500,,,,,,,METAR, AO2 P0005 T00501004
K6A1,2015-05-22T13:55:00Z,19.3,12.5,30,9,,10.0,30.200787,,,,,,,,,,,,METAR, AO2 T01930125
KE80,2015-05-22T14:15:00Z,12.0,7.0,50,4,,10.0,30.121063,,,,OVC,2600,,,,,,,METAR, AO2 T01200070
KSFB,2015-05-22T13:53:00Z,28.3,19.4,30,5,,10.0,30.100393,,,,CLR,,,,,,,,METAR, AO2 SLP190 T02830194
KDLL,2015-05-22T13:55:00Z,13.0,0.1,140,3,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T01300001
KTBN,2015-05-22T13:58:00Z,14.8,10.2,0,4,,10.0,30.259842,,,,CLR,,,,,,,,SPECI, AO2 SLP249 T01480102
KSPW,2015-05-22T13:53:00Z,16.1,5.6,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 SLP228 T01610056 TSNO
KBVI,2015-05-22T13:47:00Z,14.0,6.0,270,7,,10.0,30.100393,,,,SCT,12000,,,,,,,METAR
KFFZ,2015-05-22T12:56:00Z,18.0,3.0,140,7,,40.0,29.878937,,,,SCT,7000,BKN,12000,,,,,METAR, WIND ESTIMATED
KBLM,2015-05-22T14:15:00Z,17.0,7.0,300,9,,10.0,29.958662,,,,CLR,,,,,,,,METAR, AO1
KRWL,2015-05-22T13:53:00Z,7.2,5.0,0,0,,10.0,30.008858,,,,OVC,2300,,,,,,,METAR, AO2 SLP116 T00720050
KWVI,2015-05-22T13:53:00Z,11.7,9.4,340,3,,10.0,30.02067,,,,SCT,1200,BKN,2500,OVC,3000,,,METAR, AO2 SLP165 T01170094
KNYL,2015-05-22T13:57:00Z,18.3,4.4,290,15,20,10.0,29.911417,,,,CLR,,,,,,,,METAR, AO2 SLP127 T01830044
KINT,2015-05-22T13:54:00Z,16.1,4.4,20,6,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 SLP227 T01610044
KDXR,2015-05-22T13:53:00Z,16.7,4.4,0,5,,10.0,29.911417,,,,CLR,,,,,,,,METAR, AO2 SLP127 T01670044
KTVF,2015-05-22T14:15:00Z,15.0,3.0,200,6,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO1
KQFQ,2015-05-22T13:55:00Z,14.7,7.2,0,4,,10.0,29.911417,,TRUE,,FEW,23000,,,,,,,METAR, AO2 SLP125 T01470072 $
KBTP,2015-05-22T13:55:00Z,13.0,6.0,280,7,,10.0,30.121063,,,,FEW,7000,FEW,12000,,,,,METAR, AO1
KCKI,2015-05-22T13:55:00Z,20.0,13.0,360,6,,10.0,30.171259,,,,BKN,6000,,,,,,,METAR, AO2
KPGD,2015-05-22T14:05:00Z,29.4,22.8,350,7,,10.0,30.100393,,,,BKN,2100,,,,,,,SPECI, AO2 T02940228
KYIP,2015-05-22T13:53:00Z,15.6,-3.3,320,8,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO2 SLP210 T01561033 TSNO
KMDW,2015-05-22T13:53:00Z,15.0,6.7,70,7,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 SLP219 T01500067
KLNL,2015-05-22T13:55:00Z,11.4,-3.0,260,3,,10.0,30.209646,,,,CLR,,,,,,,,SPECI, AO2 T01141030
KPIL,2015-05-22T13:53:00Z,26.7,25.0,140,8,,5.0,30.008858,,,BR,SCT,600,,,,,,,METAR, AO2 SLP161 T02670250
K33V,2015-05-22T13:55:00Z,3.0,2.0,0,0,,10.0,30.041338,,,,SCT,900,BKN,1500,OVC,2000,,,METAR, AO2
KBVU,2015-05-22T14:15:00Z,18.0,2.0,150,9,,10.0,29.84941,,,,CLR,,,,,,,,METAR, AO2
KMPO,2015-05-22T13:53:00Z,13.9,2.8,320,10,16,10.0,29.958662,,,,CLR,,,,,,,,METAR, AO2 SLP147 T01390028
KDNN,2015-05-22T13:55:00Z,14.0,10.0,340,9,,10.0,30.259842,,,,CLR,,,,,,,,SPECI, AO2 P0001
KCDN,2015-05-22T13:55:00Z,19.0,7.0,30,11,17,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 TSNO
KBUR,2015-05-22T13:53:00Z,13.9,9.4,0,0,,10.0,29.97933,,,,FEW,1800,OVC,7000,,,,,METAR, AO2 SLP142 T01390094
KMVL,2015-05-22T13:54:00Z,12.8,3.9,330,5,,10.0,29.861221,,,,BKN,4200,OVC,6000,,,,,METAR, AO2 SLP111 T01280039 TSNO
KBWP,2015-05-22T13:30:00Z,13.0,5.0,0,0,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO1
KCMI,2015-05-22T13:53:00Z,16.7,8.9,290,6,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 SLP222 T01670089
KLGD,2015-05-22T14:15:00Z,15.0,7.0,0,0,,10.0,29.899607,,,,CLR,,,,,,,,METAR, AO1
KISO,2015-05-22T13:56:00Z,18.0,10.0,30,8,,10.0,30.171259,,,,SCT,3200,,,,,,,SPECI, AO2
KGYB,2015-05-22T13:55:00Z,21.1,18.5,110,7,,10.0,30.138779,,,,SCT,1000,SCT,3600,BKN,6000,,,METAR, AO2 T02110185
KLIC,2015-05-22T13:55:00Z,6.7,6.1,120,10,,9.0,30.02067,,,-RA,SCT,500,OVC,4000,,,,,METAR, AO2 SLP145 P0003 T00670061
KLKR,2015-05-22T13:55:00Z,17.0,5.0,40,10,,10.0,30.209646,,,,BKN,6000,,,,,,,METAR, AO2
KP53,2015-05-22T12:56:00Z,5.6,0.0,0,0,,,30.221457,,,,,,,,,,,,SPECI, AO1 SLP240 T00560000
KITH,2015-05-22T13:56:00Z,13.3,3.8,320,10,20,10.0,29.991142,,,,SCT,6000,,,,,,,METAR, AO2 T01330038 SLP158
KACK,2015-05-22T13:53:00Z,12.8,8.9,350,8,,10.0,29.828741,,,,BKN,800,,,,,,,METAR, AO2 SLP102 T01280089
KOFF,2015-05-22T13:58:00Z,14.4,8.3,200,1,,10.0,30.230314,,TRUE,,CLR,,,,,,,,SPECI, AO2 SLP239 T01440083 $
KUAO,2015-05-22T13:53:00Z,11.7,10.6,0,0,,10.0,30.0,,,,BKN,1800,OVC,2900,,,,,METAR, AO2 SLP158 T01170106
KFOD,2015-05-22T13:55:00Z,15.0,6.0,340,3,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO1
KSQE,2015-05-22T13:55:00Z,29.0,22.0,50,4,,10.0,30.121063,,,,FEW,3800,,,,,,,METAR, A01
KSFZ,2015-05-22T14:15:00Z,18.0,3.0,340,10,,10.0,29.828741,,,,CLR,,,,,,,,METAR, AO1
KCVB,2015-05-22T13:55:00Z,19.1,19.0,90,7,,1.0,30.121063,,,-RA,OVC,200,,,,,,,SPECI, AO2 T01910190
KEIK,2015-05-22T14:14:00Z,8.5,8.0,0,0,,7.0,30.0,,,RA,SCT,700,BKN,3200,OVC,5000,,,METAR, AO2 T00850080
KAUS,2015-05-22T13:53:00Z,18.3,18.3,50,3,,2.0,30.100393,,,BR,OVC,500,,,,,,,METAR, AO2 SFC VIS 3 CIG 002V008 SLP190 T01830183
KDTL,2015-05-22T13:54:00Z,15.0,7.0,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KCTB,2015-05-22T13:56:00Z,9.4,-1.1,80,3,,10.0,29.991142,,,,CLR,,,,,,,,METAR, AO2 SLP142 T00941011
KQHN,2015-05-22T12:55:00Z,35.0,-3.0,270,12,17,6.21,29.769686,,,,FEW,10000,SCT,20000,,,,,METAR, SLP977 Q1008 DA6527
KIWA,2015-05-22T13:47:00Z,17.0,3.0,140,6,,45.0,29.911417,,,,BKN,25000,,,,,,,METAR
KLGC,2015-05-22T13:55:00Z,17.6,12.3,10,4,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 T01760123
KGSH,2015-05-22T13:53:00Z,15.0,2.2,80,8,,10.0,30.171259,,,,CLR,,,,,,,,METAR, AO2 SLP218 T01500022 TSNO
KFZG,2015-05-22T13:55:00Z,19.8,8.6,340,8,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2 T01980086
KTVR,2015-05-22T13:53:00Z,15.6,10.0,50,10,,10.0,30.250984,,,,CLR,,,,,,,,METAR, AO2 SLP252 T01560100
KY23,2015-05-22T13:55:00Z,12.5,2.1,0,0,,10.0,30.221457,,,,CLR,,,,,,,,SPECI, AO2 T01250021
KDTO,2015-05-22T13:53:00Z,15.6,14.4,90,10,,5.0,30.159449,,,BR,OVC,600,,,,,,,METAR, AO2 RAE52 CIG 004V009 SLP208 P0001 T01560144
KAJR,2015-05-22T13:55:00Z,16.9,7.0,70,5,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 T01690070
KDUC,2015-05-22T13:55:00Z,14.0,14.0,120,7,,4.0,30.180119,,,RA,BKN,800,BKN,1200,OVC,2400,,,METAR, AO2 LTG DSNT E S AND W
KHDO,2015-05-22T13:51:00Z,18.9,18.3,90,9,,4.0,30.109253,,,BR,OVC,300,,,,,,,METAR, AO2 RAB1252E40 SLP183 P0002 T01890183
KLHB,2015-05-22T13:55:00Z,18.1,17.0,80,7,,10.0,30.159449,,,,OVC,700,,,,,,,METAR, AO2 T01810170
KIGM,2015-05-22T13:51:00Z,15.0,0.0,140,6,,10.0,29.899607,,,,BKN,7500,,,,,,,METAR, AO2 SLP069 T01500000
KRZL,2015-05-22T13:55:00Z,16.0,10.0,350,5,,10.0,30.171259,,,,CLR,,,,,,,,METAR, AO2
K9A5,2015-05-22T13:55:00Z,15.5,2.0,10,9,,10.0,30.280512,,,,SCT,8500,SCT,10000,,,,,METAR, AO2 T01550020
KRYN,2015-05-22T13:50:00Z,17.0,0.0,120,5,,10.0,29.958662,,,,,,,,,,,,METAR
KDLF,2015-05-22T12:58:00Z,19.8,19.6,130,11,,7.0,30.029528,,,,OVC,400,,,,,,,SPECI, AO2 SLP160 T01980196
KPRN,2015-05-22T12:56:00Z,15.0,10.0,10,6,,10.0,30.209646,,,,FEW,11000,,,,,,,METAR, AO2 SLP227 T01500100
KRYW,2015-05-22T13:55:00Z,18.3,17.6,90,6,,0.25,30.129921,,,DZ,OVC,200,,,,,,,METAR, AO2 T01830176
KIPJ,2015-05-22T13:55:00Z,16.9,2.9,360,5,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 T01690029
KOTM,2015-05-22T13:53:00Z,15.6,8.3,290,4,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 SLP225 T01560083
KCXE,2015-05-22T13:55:00Z,16.6,8.1,330,5,,10.0,30.171259,,,,CLR,,,,,,,,SPECI, AO1 T01660081
KNJM,2015-05-22T13:04:00Z,16.7,11.7,10,8,,10.0,30.138779,,,,SCT,2000,BKN,2500,BKN,7500,,,SPECI, T01670117
KE11,2015-05-22T13:55:00Z,13.5,13.5,90,4,,4.0,30.109253,,,BR,OVC,200,,,,,,,METAR, AO2 T01350135
KMWC,2015-05-22T13:45:00Z,12.0,-7.0,40,6,,10.0,30.230314,,,,SKC,,,,,,,,METAR
KMWM,2015-05-22T13:41:00Z,16.0,4.0,50,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KLQK,2015-05-22T13:55:00Z,19.3,6.6,40,8,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 T01930066
K7BM,2015-05-22T13:54:00Z,4.0,0.0,0,0,,10.0,30.109253,,,,SCT,11000,,,,,,,METAR, AO2
K2G4,2015-05-22T14:00:00Z,7.0,7.0,260,11,20,10.0,30.15059,,,,CLR,,,,,,,,METAR, AO1
KLEB,2015-05-22T13:53:00Z,17.8,2.8,240,6,,10.0,29.799213,,,,CLR,,,,,,,,METAR, AO2 SLP084 T01780028
KTDR,2015-05-22T13:56:00Z,21.9,16.6,10,12,,10.0,30.138779,,TRUE,,FEW,15000,SCT,16000,,,,,METAR, AO2 SLP210 T02190166 TSNO $
K82C,2015-05-22T13:55:00Z,12.5,0.8,160,4,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T01250008
KEHA,2015-05-22T14:08:00Z,10.0,7.3,160,13,,,,,,,,,,,,,,,METAR, AO1 PK WND 20 000 T01000073
KCGI,2015-05-22T13:53:00Z,13.3,9.4,280,4,,10.0,30.31004,,,,CLR,,,,,,,,METAR, AO2 SLP262 T01330094
KTYS,2015-05-22T13:53:00Z,14.4,6.1,50,12,,10.0,30.268702,,,,FEW,3200,,,,,,,METAR, AO2 SLP247 T01440061
KAHQ,2015-05-22T13:55:00Z,14.3,7.4,0,0,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2 T01430074
KSCK,2015-05-22T13:55:00Z,13.9,10.0,250,3,,10.0,29.97933,,,,BKN,11000,,,,,,,METAR, AO2 SLP152 T01390100
K28J,2015-05-22T13:35:00Z,25.0,18.0,0,0,,10.0,30.109253,,,,CLR,,,,,,,,METAR, AO2 TSNO
KSAZ,2015-05-22T14:14:00Z,14.0,1.0,150,3,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KTME,2015-05-22T13:55:00Z,21.0,19.0,90,11,,10.0,30.129921,,,,OVC,900,,,,,,,METAR, AO2
KPSP,2015-05-22T13:53:00Z,17.8,6.1,160,6,,10.0,29.890747,,,,CLR,,,,,,,,METAR, AO2 SLP119 T01780061
KHZE,2015-05-22T13:55:00Z,12.0,5.0,0,0,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO2
KHEY,2015-05-22T13:53:00Z,18.3,10.6,340,7,,10.0,30.188976,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP110 T01830106 $
KJGG,2015-05-22T13:55:00Z,17.0,10.0,340,8,,10.0,30.138779,,,,CLR,,,,,,,,METAR, AO1
KAUN,2015-05-22T13:55:00Z,12.0,9.0,130,6,,10.0,29.970472,,,,SCT,5000,BKN,9500,,,,,METAR, AO1
KSGS,2015-05-22T14:14:00Z,16.0,3.5,0,0,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 T01600035
KBNA,2015-05-22T13:53:00Z,16.1,7.8,0,5,,10.0,30.318897,,,,SCT,25000,,,,,,,METAR, AO2 SLP264 T01610078
KCHK,2015-05-22T13:55:00Z,12.0,12.0,90,7,,,30.180119,,,,,,,,,,,,METAR, AO2 SKY OBSCURED P0011 PWINO
KCDA,2015-05-22T13:55:00Z,13.6,2.1,250,12,16,10.0,29.828741,,,,SCT,9000,,,,,,,METAR, AO2 T01360021
KRSL,2015-05-22T13:53:00Z,10.6,9.4,110,10,,10.0,30.15059,,,-RA,FEW,8000,OVC,10000,,,,,METAR, AO2 PRESFR SLP212 P0008 T01060094 TSNO
KEMM,2015-05-22T13:55:00Z,5.0,3.0,0,0,,10.0,30.02067,,,,SCT,1100,SCT,6000,,,,,SPECI, AO2
KEMV,2015-05-22T13:55:00Z,16.0,7.0,320,6,,10.0,30.171259,,,,CLR,,,,,,,,SPECI, AO2
K4MR,2015-05-22T13:56:00Z,9.5,8.7,150,3,,10.0,30.138779,,TRUE,,OVC,600,,,,,,,METAR, AO2 SLP188 P0001 T00950087 $
KGEV,2015-05-22T13:55:00Z,11.0,-2.7,320,9,,10.0,30.239174,,,,CLR,,,,,,,,METAR, AO2 T01101027
KMYF,2015-05-22T13:53:00Z,14.4,11.7,270,6,,10.0,30.02067,TRUE,,,SCT,5000,BKN,7000,,,,,SPECI, AO2 RAB1254E03B22E46 SLP165 P0001 T01440117
KADS,2015-05-22T13:52:00Z,16.0,12.0,80,15,20,10.0,30.171259,,,,BKN,600,OVC,1400,,,,,METAR
KBJC,2015-05-22T13:55:00Z,8.0,8.0,0,0,,2.5,30.0,,,-RA,BKN,400,OVC,1000,,,,,METAR
KASL,2015-05-22T13:55:00Z,15.3,12.1,100,5,,10.0,30.250984,,,,BKN,1300,,,,,,,METAR, AO1 T01530121
KDEW,2015-05-22T13:53:00Z,15.0,8.9,0,0,,10.0,29.870079,,,,CLR,,,,,,,,METAR, AO2 SLP103 T01500089
KGCC,2015-05-22T13:53:00Z,10.0,7.2,150,11,,10.0,30.02067,,,,OVC,1200,,,,,,,METAR, AO2 SLP149 T01000072
KONP,2015-05-22T13:55:00Z,11.0,11.0,0,0,,4.0,30.050198,,,BR,SCT,100,SCT,500,OVC,1800,,,METAR, AO2
KJQF,2015-05-22T13:59:00Z,17.0,4.0,340,7,,10.0,30.250984,,,,CLR,,,,,,,,METAR
KHRT,2015-05-22T13:58:00Z,19.7,12.3,20,11,20,10.0,30.159449,,TRUE,,FEW,7000,,,,,,,SPECI, AO2 SLP215 T01970123 $
KLND,2015-05-22T13:53:00Z,8.9,5.6,0,0,,10.0,29.97933,,,,OVC,2900,,,,,,,METAR, AO2 SLP126 T00890056
KIGX,2015-05-22T13:56:00Z,16.7,5.6,0,4,15,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 SLP221 T01670056 TSNO
KCSM,2015-05-22T13:53:00Z,12.2,10.6,100,8,,8.0,30.188976,,,-RA,OVC,500,,,,,,,METAR, AO2 RAB27 SLP217 P0000 T01220106
KAVC,2015-05-22T13:56:00Z,16.0,7.4,320,4,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 T01600074
KLMT,2015-05-22T14:00:00Z,10.6,8.3,0,0,,10.0,29.97933,,,-RA,BKN,1700,OVC,3200,,,,,METAR, AO2 P0000 T01060083
KDUG,2015-05-22T13:56:00Z,15.6,-1.7,180,6,,10.0,30.029528,,,,CLR,,,,,,,,METAR, AO2 SLP113 T01561017
KBHM,2015-05-22T13:53:00Z,14.4,8.3,0,4,,10.0,30.268702,,,,FEW,2500,BKN,25000,,,,,METAR, AO2 SLP249 T01440083
KLKV,2015-05-22T13:55:00Z,8.0,6.0,170,4,,10.0,29.991142,,,,OVC,1100,,,,,,,METAR, AO1
KBGF,2015-05-22T14:15:00Z,14.0,8.0,30,8,,10.0,30.28937,,,,CLR,,,,,,,,METAR,
KOCH,2015-05-22T14:15:00Z,14.0,12.0,80,6,,,30.200787,,,,OVC,1000,,,,,,,METAR, AO1
KAEJ,2015-05-22T13:55:00Z,4.1,2.3,0,0,,10.0,30.070866,,,,SCT,900,SCT,6000,SCT,11000,,,METAR, AO2 T00410023
KAAA,2015-05-22T13:55:00Z,17.9,9.0,290,5,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2 T01790090
KDOV,2015-05-22T13:58:00Z,16.1,9.4,290,8,17,10.0,30.008858,,TRUE,,CLR,,,,,,,,SPECI, AO2 SLP166 T01610094 VISNO RWY19 CHINO RWY19 $
KIJX,2015-05-22T13:55:00Z,18.0,8.2,290,6,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T01800082
KLZU,2015-05-22T13:45:00Z,18.0,7.0,90,6,,10.0,30.200787,,,,CLR,,,,,,,,METAR, ATIS I RWY 7 LL
KRCZ,2015-05-22T13:55:00Z,17.5,6.1,20,8,14,10.0,30.188976,,,,CLR,,,,,,,,SPECI, AO2 T01750061
KFFL,2015-05-22T13:55:00Z,15.0,8.0,300,5,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KHQU,2015-05-22T13:55:00Z,19.9,12.6,50,12,17,10.0,30.221457,,,,BKN,3700,BKN,4400,,,,,METAR, AO1 T01990126
KQEV,2015-05-22T14:00:00Z,17.0,11.0,280,1,,6.21,29.949802,,,,CLR,,,,,,,,METAR, A02 TSNO
KFLL,2015-05-22T13:53:00Z,29.4,22.8,20,6,,10.0,30.070866,,,,CLR,,,,,,,,METAR, AO2 SLP180 T02940228
KASD,2015-05-22T13:53:00Z,18.9,14.4,40,8,,10.0,30.180119,,,,BKN,3600,,,,,,,METAR, AO2 SLP218 T01890144
KDAB,2015-05-22T13:53:00Z,27.8,18.3,30,7,,10.0,30.100393,,,,FEW,6000,FEW,25000,,,,,METAR, AO2 SLP192 T02780183
KSNH,2015-05-22T14:15:00Z,14.0,0.0,30,3,,10.0,30.301182,,,,CLR,,,,,,,,METAR,
KASJ,2015-05-22T13:55:00Z,16.7,6.8,350,7,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO2 T01670068
KOXC,2015-05-22T13:50:00Z,16.0,5.0,280,6,,10.0,29.899607,,,,SKC,,,,,,,,METAR
KHOP,2015-05-22T13:58:00Z,14.3,9.6,0,3,,10.0,30.31004,,,,CLR,,,,,,,,METAR, AO2 SLP265 T01430096
KJYL,2015-05-22T13:55:00Z,22.0,16.4,60,9,,10.0,30.15059,,,,OVC,2900,,,,,,,METAR, AO2 T02200164
KA08,2015-05-22T13:55:00Z,14.6,9.4,360,7,,10.0,30.250984,,,,CLR,,,,,,,,SPECI, AO2 T01460094 PWINO
KRDG,2015-05-22T13:54:00Z,17.8,4.4,290,13,,10.0,30.0,,,,CLR,,,,,,,,METAR, AO2 SLP162 T01780044
KRTS,2015-05-22T13:55:00Z,8.0,6.0,300,5,,10.0,29.97933,,,,BKN,2800,OVC,4700,,,,,METAR, AO2
KROX,2015-05-22T13:54:00Z,15.0,4.0,210,6,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2
KMLC,2015-05-22T13:53:00Z,15.0,11.1,150,5,,10.0,30.250984,,,,SCT,1600,BKN,2000,,,,,METAR, AO2 SLP239 T01500111
KGSB,2015-05-22T13:58:00Z,17.9,8.7,20,6,14,10.0,30.15059,,TRUE,,FEW,3600,,,,,,,METAR, AO2 SLP213 T01790087 $
KODO,2015-05-22T13:53:00Z,15.0,13.9,50,5,,3.0,30.109253,,,-RA BR,OVC,300,,,,,,,METAR, AO2 RAE35B45 SLP171 P0001 T01500139
KCZT,2015-05-22T13:55:00Z,20.0,19.0,80,5,,2.0,30.050198,,,BR,OVC,300,,,,,,,METAR, AO2
K8D3,2015-05-22T12:56:00Z,13.3,6.7,0,0,,,30.180119,,,,,,,,,,,,SPECI, AO1 SLP213 T01330067
KSCF,2015-05-22T13:55:00Z,23.0,21.0,60,18,,6.0,30.129921,,,BR,BKN,1000,OVC,1500,,,,,METAR, A01
KBIH,2015-05-22T13:56:00Z,9.4,6.7,340,7,,10.0,29.949802,,,,CLR,,,,,,,,METAR, AO2 SLP115 T00940067
KSLH,2015-05-22T13:59:00Z,7.2,-2.2,10,8,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T00721022
KDGW,2015-05-22T13:53:00Z,8.9,6.7,150,15,,10.0,30.029528,,,,OVC,1000,,,,,,,METAR, AO2 SLP149 T00890067
KQFB,2015-05-22T14:00:00Z,19.0,8.0,110,1,,6.21,29.97933,,,,SCT,18000,BKN,22000,,,,,METAR, A02 TSNO
KVNC,2015-05-22T13:35:00Z,29.0,23.0,80,4,,10.0,30.088583,,,,BKN,2300,,,,,,,METAR, AO2
KEFD,2015-05-22T13:50:00Z,19.0,18.0,50,10,,10.0,30.138779,,,,OVC,500,,,,,,,METAR
KINW,2015-05-22T13:56:00Z,10.0,1.1,120,4,,10.0,30.008858,,,,CLR,,,,,,,,METAR, AO2 SLP115 T01000011
KELZ,2015-05-22T13:56:00Z,12.8,1.1,300,18,24,10.0,30.008858,,,,FEW,4300,,,,,,,METAR, AO2 SLP166 T01280011
KPWT,2015-05-22T13:55:00Z,11.0,10.0,190,7,,10.0,29.97933,,,,OVC,500,,,,,,,METAR, AO1 LTG DSNT SW
KP92,2015-05-22T13:53:00Z,21.7,18.9,0,4,,,30.15059,,,,,,,,,,,,METAR, AO1 SLP208 T02170189
KAJG,2015-05-22T13:55:00Z,16.0,7.0,240,9,,10.0,30.239174,,,,CLR,,,,,,,,METAR, AO2
KGAF,2015-05-22T13:55:00Z,15.0,5.0,200,8,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2
KKLS,2015-05-22T13:55:00Z,12.0,9.0,0,0,,9.0,30.029528,,,,OVC,1000,,,,,,,METAR, AO1
